# (Atpase).Flux	Values[(2GAPDH+GAPN)/PYK]	
16.7648	0.986222	
17.133	0.997025	
17.2462	1.0003	
6.95557	0.580904	
6.05162	0.527188	
8.98555	0.688768	
16.1743	0.968406	
17.2107	0.999276	
5.48733	0.491652	
5.35419	0.483029	
16.9334	0.991199	
16.7863	0.98686	
16.4809	0.977733	
15.7278	0.954517	
17.1069	0.996266	
7.38777	0.60528	
5.46862	0.490445	
17.1822	0.998452	
17.2265	0.999733	
15.0466	0.932598	
15.7371	0.954809	
4.73774	0.441873	
9.98949	0.736425	
16.9609	0.992005	
17.1366	0.997131	
11.2028	0.789679	
14.1271	0.901532	
17.1954	0.998834	
12.1609	0.828716	
14.1582	0.902612	
17.1802	0.998393	
12.1157	0.826932	
17.0902	0.995781	
17.1169	0.996558	
17.2515	1.00045	
16.9333	0.991194	
10.827	0.773661	
15.0677	0.933292	
16.3784	0.974634	
17.0202	0.993741	
12.8224	0.854256	
16.7687	0.986337	
17.102	0.996125	
16.7258	0.985063	
15.4003	0.944091	
17.0543	0.994735	
16.9814	0.992605	
9.11182	0.694954	
17.0743	0.995317	
17.0732	0.995288	
14.2608	0.906159	
10.0995	0.741441	
16.9522	0.99175	
17.245	1.00027	
5.86623	0.515689	
4.70171	0.439402	
16.2941	0.97207	
8.16114	0.646938	
15.1154	0.934855	
13.515	0.879841	
10.2459	0.748057	
17.225	0.99969	
7.99697	0.638298	
17.2323	0.999901	
17.1215	0.996693	
17.2354	0.999991	
10.853	0.774786	
6.16483	0.534126	
17.2028	0.999048	
17.122	0.996707	
15.828	0.957666	
16.9308	0.991121	
16.8435	0.98855	
17.1898	0.998673	
12.4954	0.841771	
16.2946	0.972087	
11.0769	0.784359	
11.6547	0.808406	
9.55374	0.716162	
5.29296	0.479033	
14.3673	0.90982	
16.9489	0.991651	
16.7016	0.984343	
17.2491	1.00038	
11.9178	0.819051	
16.7529	0.985869	
5.16331	0.470505	
17.2588	1.00066	
17.1015	0.996111	
14.4019	0.911004	
6.6611	0.563822	
17.2072	0.999174	
8.59266	0.669152	
6.77236	0.570322	
10.1723	0.744741	
5.07024	0.464328	
14.7527	0.922859	
16.1611	0.968002	
7.79681	0.627617	
15.6559	0.952247	
13.0002	0.860933	
9.82832	0.729003	
17.226	0.999718	
12.2851	0.833596	
17.0576	0.994832	
17.1221	0.99671	
17.1015	0.996111	
17.167	0.998013	
13.3177	0.872668	
5.42911	0.487892	
6.41144	0.549028	
9.15214	0.696917	
16.9752	0.992424	
9.04391	0.691635	
10.1664	0.744475	
9.03312	0.691106	
6.40567	0.548683	
6.09584	0.529906	
13.0006	0.860947	
14.9609	0.929778	
17.2388	1.00009	
12.5709	0.844676	
14.9859	0.930601	
9.27814	0.703016	
16.8025	0.98734	
11.2789	0.792876	
5.39831	0.485897	
17.1428	0.997311	
10.4068	0.755253	
17.2016	0.999013	
17.0289	0.993994	
11.5645	0.804713	
5.48858	0.491732	
17.1984	0.998921	
17.0588	0.994866	
12.0188	0.823085	
16.4524	0.976873	
9.04431	0.691654	
17.0677	0.995125	
9.84335	0.729699	
14.6455	0.919262	
7.38818	0.605302	
12.4819	0.841248	
17.117	0.996561	
8.50581	0.664738	
17.1314	0.996981	
17.2389	1.00009	
6.24531	0.539022	
16.551	0.979843	
17.0377	0.994252	
10.6596	0.766394	
17.1845	0.998519	
14.3061	0.907718	
7.67584	0.621083	
16.0474	0.964494	
17.0621	0.994962	
16.055	0.964732	
16.7509	0.98581	
17.1545	0.99765	
9.11741	0.695227	
13.6944	0.886284	
12.8042	0.853566	
15.5221	0.947994	
15.4829	0.946741	
16.7842	0.986798	
17.2228	0.999626	
11.2024	0.789663	
7.97107	0.636925	
17.0183	0.993684	
17.1568	0.997717	
